ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony,Pool,PublicTr,Yard
i33143000000003,128900,68,1896,3,1,Can Vidalet,Yes,No,No,No,Not New,No,No,No,No
i29462000000035,109000,60,1817,3,1,Can Vidalet,No,No,No,No,Not New,No,No,No,No
i28402003900711,109000,52,2096,3,1,Can Vidalet,No,No,No,Yes,Not New,No,No,Yes,No
i4454003968956,105000,50,2100,3,1,Les Planes,No,No,No,Yes,Not New,No,No,Yes,No
i2630003746843,107900,51,2116,2,1,Les Planes,No,No,No,No,Not New,No,No,No,No
i4454003968956,105000,50,2100,3,1,Les Planes,No,No,No,Yes,Not New,No,No,Yes,No
i2630003746843,107900,51,2116,2,1,Les Planes,No,No,No,No,Not New,No,No,No,No
i27402003947560,139000,65,2138,3,1,Bellvitge,Yes,No,Yes,No,Not New,No,No,Yes,No
i27402003947552,139000,65,2138,3,1,Bellvitge,Yes,No,Yes,No,Not New,No,No,Yes,No
i27402003947560,139000,65,2138,3,1,Bellvitge,Yes,No,Yes,No,Not New,No,No,Yes,No
i27402003947552,139000,65,2138,3,1,Bellvitge,Yes,No,Yes,No,Not New,No,No,Yes,No
i23938003987294,162000,65,2492,3,1,Santa Eulàlia,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i28831003987594,139000,60,2317,3,1,Santa Eulàlia,No,No,No,Yes,Not New,No,No,Yes,No
i23938003987198,139000,62,2242,3,1,Santa Eulàlia,No,No,Yes,No,Not New,No,No,Yes,No
i26096003978657,94000,55,1709,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i23938003985609,104000,55,1891,3,1,La Torrassa,No,No,Yes,No,Not New,Yes,No,Yes,No
i31944000000019,135000,60,2250,2,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i27402003983577,143000,70,2043,4,1,La Torrassa,No,No,Yes,No,Not New,Yes,No,Yes,No
i32997000000009,150000,62,2419,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i27795003980820,75000,45,1667,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i30028000049655,91300,56,1630,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i30028000034637,100500,50,2010,2,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i30028000049655,91300,56,1630,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i32796000000013,98000,48,2042,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i31944000000019,135000,60,2250,2,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i26780003968479,112000,57,1965,3,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i32997000000009,150000,62,2419,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i6069003852298,157500,64,2461,3,1,La Torrassa,Yes,No,No,No,Not New,No,No,No,No
i2726003977946,155000,70,2214,4,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i6069003856515,153000,64,2391,2,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i6379003850805,143000,58,2466,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i25290000000056,164000,75,2187,4,1,La Torrassa,Yes,No,Yes,No,Not New,No,No,Yes,No
i27402003976266,143000,70,2043,4,1,La Torrassa,Yes,No,No,No,Not New,Yes,No,Yes,No
i3754003238248,132000,78,1692,3,1,La Torrassa,No,No,Yes,Yes,Not New,No,No,No,No
i14951000011637,120000,71,1690,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i5440003953200,125000,60,2083,3,1,La Torrassa,No,No,No,No,Not New,Yes,No,Yes,No
i2129003063528,127000,63,2016,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i6069003822235,127000,63,2016,3,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i3981003968219,128000,62,2065,3,1,La Torrassa,Yes,No,No,No,Not New,No,No,Yes,No
i9260000035958,127000,63,2016,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i9260000035923,130500,58,2250,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i19100003967271,125000,60,2083,3,1,La Torrassa,No,No,Yes,No,Not New,No,No,Yes,No
i1935003957312,107500,59,1822,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i26780003968479,112000,57,1965,3,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i14951000011637,120000,71,1690,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i5440003953200,125000,60,2083,3,1,La Torrassa,No,No,No,No,Not New,Yes,No,Yes,No
i2129003063528,127000,63,2016,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i6069003822235,127000,63,2016,3,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i3981003968219,128000,62,2065,3,1,La Torrassa,Yes,No,No,No,Not New,No,No,Yes,No
i9260000036768,105000,81,1296,1,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i27402003983577,143000,70,2043,4,1,La Torrassa,No,No,Yes,No,Not New,Yes,No,Yes,No
i4454003968970,135000,58,2328,2,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i6069003849462,127000,55,2309,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i1076003718068,129900,55,2362,3,1,La Torrassa,No,No,Yes,Yes,Not New,No,No,Yes,No
i2129003063583,133000,60,2217,1,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i2361003982695,119520,59,2026,2,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i6069003852298,157500,64,2461,3,1,La Torrassa,Yes,No,No,No,Not New,No,No,No,No
i27402003976266,143000,70,2043,4,1,La Torrassa,Yes,No,No,No,Not New,Yes,No,Yes,No
i2726003977946,155000,70,2214,4,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i6379003850805,143000,58,2466,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i2129003063578,127000,54,2352,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i11534003985646,115000,45,2556,2,1,La Torrassa,No,No,Yes,No,Not New,No,No,No,No
i4396003979522,104000,55,1891,3,1,La Torrassa,No,No,Yes,No,Not New,No,No,Yes,No
i23938003985609,104000,55,1891,3,1,La Torrassa,No,No,Yes,No,Not New,Yes,No,Yes,No
i545002776755,103000,50,2060,2,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i2953003986700,99000,65,1523,3,1,La Torrassa,No,No,No,No,Not New,No,No,Yes,No
i4454003968964,105000,48,2188,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i13920000007880,95000,66,1439,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i26096003978657,94000,55,1709,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i2630003745859,91300,56,1630,3,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i19220003983696,94000,55,1709,3,1,La Torrassa,No,No,Yes,No,Not New,No,No,Yes,No
i2540003702206,105000,50,2100,3,1,La Torrassa,No,No,No,Yes,Not New,No,No,Yes,No
i28034003821469,109000,55,1982,2,1,La Torrassa,No,No,No,Yes,Not New,Yes,No,Yes,No
i14321002785388,101000,46,2196,2,1,La Torrassa,No,No,No,No,Not New,No,No,No,No
i18654003733104,105000,48,2188,2,1,La Torrassa,No,No,No,Yes,Not New,No,No,No,No
i5226003971785,29000,57,509,3,1,Sanfeliu,Yes,No,No,No,Not New,No,No,Yes,No
i2630003744432,69100,65,1063,2,1,Ciutat Meridiana,No,No,No,No,Not New,No,No,No,No
i1014003958544,81900,53,1545,3,1,Ciutat Meridiana,No,No,No,No,Not New,No,No,No,No
i6069003816809,119000,57,2088,3,1,Ciutat Meridiana,No,No,No,No,Not New,No,No,Yes,No
i6069003816672,121000,57,2123,3,1,Ciutat Meridiana,No,No,No,No,Not New,Yes,No,Yes,No
i12636003930658,146000,69,2116,3,1,Ciutat Meridiana,Yes,No,Yes,Yes,Not New,Yes,No,Yes,Yes
i9766003940075,135500,58,2336,3,1,Ciutat Meridiana,Yes,No,Yes,No,Not New,No,No,Yes,No
i18274000005573,135000,65,2077,3,1,Ciutat Meridiana,Yes,No,Yes,Yes,Not New,No,No,No,No
i6069003839659,132000,70,1886,3,1,Ciutat Meridiana,No,No,No,No,Not New,Yes,No,Yes,No
i3118003968482,129000,66,1955,3,1,Ciutat Meridiana,Yes,No,Yes,No,Not New,No,No,Yes,No
i1014003958536,122900,78,1576,2,1,Ciutat Meridiana,Yes,No,No,No,Not New,No,No,No,No
i12471003884498,115000,71,1620,3,1,Ciutat Meridiana,No,No,Yes,No,Not New,Yes,No,Yes,No
i2226003714168,115000,65,1769,2,1,Ciutat Meridiana,No,Yes,No,No,Not New,No,No,Yes,No
i12861003817882,105000,70,1500,3,1,Ciutat Meridiana,Yes,No,No,Yes,Not New,No,No,Yes,No
i19999000003081,95000,62,1532,3,1,Ciutat Meridiana,No,No,No,Yes,Not New,No,No,No,No
i19106003602879,105000,60,1750,3,1,Ciutat Meridiana,No,No,No,Yes,Not New,No,No,Yes,Yes
i2410003909745,113000,77,1468,3,1,Ciutat Meridiana,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i12471003884498,115000,71,1620,3,1,Ciutat Meridiana,No,No,Yes,No,Not New,Yes,No,Yes,No
i2226003714168,115000,65,1769,2,1,Ciutat Meridiana,No,Yes,No,No,Not New,No,No,Yes,No
i4190003899062,121000,65,1862,3,1,Ciutat Meridiana,No,No,No,Yes,Not New,No,No,Yes,No
i29623000000072,109000,66,1652,3,1,Ciutat Meridiana,Yes,Yes,Yes,Yes,Not New,No,No,No,No
i2226003936171,117000,55,2127,3,1,Ciutat Meridiana,No,No,Yes,No,Not New,No,No,Yes,No
i30030000128160,113000,77,1468,3,1,Ciutat Meridiana,No,No,No,No,Not New,No,No,No,No
i29623000000133,115000,66,1742,3,1,Ciutat Meridiana,No,No,No,Yes,Not New,No,No,No,No
i26258003933975,113000,63,1794,3,1,Ciutat Meridiana,Yes,No,No,No,Not New,No,No,Yes,No
i12687003961113,105000,57,1842,2,1,Ciutat Meridiana,No,No,No,Yes,Not New,No,No,Yes,No
i2410003909745,113000,77,1468,3,1,Ciutat Meridiana,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i27402003980125,113000,50,2260,3,1,La Florida,No,No,No,No,Not New,Yes,No,Yes,No
i225003850222,125000,60,2083,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i31944000000020,119000,60,1983,3,1,La Florida,No,No,No,No,Not New,No,No,No,No
i19374003980147,143000,60,2383,3,1,La Florida,No,Yes,No,No,Not New,No,No,No,No
i3118003967941,127000,58,2190,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,Yes,No
i30468000000017,129000,60,2150,3,1,La Florida,Yes,No,No,No,Not New,No,No,No,No
i13895003966773,110000,50,2200,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i9260000035925,138500,57,2430,2,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i6313003599303,118000,54,2185,3,1,La Florida,No,No,No,No,Not New,Yes,No,Yes,No
i6069003838907,146500,63,2325,3,1,La Florida,Yes,No,No,No,Not New,No,No,Yes,No
i32796000000011,110000,60,1833,3,1,La Florida,Yes,No,No,No,Not New,No,No,No,No
i225003850222,125000,60,2083,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i30468000000017,129000,60,2150,3,1,La Florida,Yes,No,No,No,Not New,No,No,No,No
i586003972299,130000,68,1912,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,Yes,No
i6069003838907,146500,63,2325,3,1,La Florida,Yes,No,No,No,Not New,No,No,Yes,No
i20352003790272,140000,85,1647,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i586003972299,130000,68,1912,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,Yes,No
i19562000012604,140000,58,2414,3,1,La Florida,No,Yes,No,No,Not New,No,No,No,No
i8478003972570,113000,55,2055,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i6069003838907,146500,63,2325,3,1,La Florida,Yes,No,No,No,Not New,No,No,Yes,No
i8478003948059,143000,60,2383,3,1,La Florida,No,Yes,No,Yes,Not New,No,No,Yes,No
i19220003946785,143000,60,2383,3,1,La Florida,No,Yes,No,Yes,Not New,No,No,Yes,Yes
i25132003866052,115000,65,1769,2,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i18274000005033,115000,62,1855,2,1,La Florida,Yes,No,No,No,Not New,Yes,No,No,No
i15181003909164,129000,61,2115,3,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i21909003365412,146000,65,2246,2,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i3492002797770,119000,52,2288,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,No,Yes
i4454003978707,119000,53,2245,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i18274000005033,115000,62,1855,2,1,La Florida,Yes,No,No,No,Not New,Yes,No,No,No
i9260000035991,130500,59,2212,3,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i25132003866052,115000,65,1769,2,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i3492002797770,119000,52,2288,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,No,Yes
i4454003978707,119000,53,2245,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i19562000012604,140000,58,2414,3,1,La Florida,No,Yes,No,No,Not New,No,No,No,No
i9260000035939,149500,64,2336,3,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i2129003063495,149500,64,2336,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,No,No
i8478003972570,113000,55,2055,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i3930003974161,119000,54,2204,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i8478003972570,113000,55,2055,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i3930003974161,119000,54,2204,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i6396003766484,150000,75,2000,4,1,La Florida,Yes,No,No,No,Not New,No,No,Yes,No
i225003709584,129000,70,1843,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i20352003790272,140000,85,1647,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i3117003815543,145000,64,2266,3,1,La Florida,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i9260000035940,156000,72,2167,2,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i13895003972134,109000,55,1982,3,1,La Florida,No,No,Yes,No,Not New,No,No,Yes,No
i26096003969988,109000,55,1982,3,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i18654003736371,109000,59,1847,3,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i13895003972134,109000,55,1982,3,1,La Florida,No,No,Yes,No,Not New,No,No,Yes,No
i26096003969988,109000,55,1982,3,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i3118003967941,127000,58,2190,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,Yes,No
i3492002797315,143000,74,1932,3,1,La Florida,No,No,No,Yes,Not New,No,No,No,Yes
i19220003979473,109000,55,1982,3,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i2694000000029,139900,75,1865,3,1,La Florida,No,No,No,No,Not New,No,No,No,No
i3318003979645,110000,50,2200,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,Yes,No
i6450003797266,120000,47,2553,2,1,La Florida,No,No,No,No,Not New,Yes,No,Yes,No
i6069003842783,120000,54,2222,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i6355003639944,117000,51,2294,2,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i12206003919937,147500,48,3073,2,1,La Florida,No,No,Yes,No,Not New,No,No,Yes,No
i20933000000824,149000,55,2709,2,1,La Florida,Yes,No,Yes,No,Not New,No,No,No,No
i2694000000029,139900,75,1865,3,1,La Florida,No,No,No,No,Not New,No,No,No,No
i21909003365412,146000,65,2246,2,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i2129003063495,149500,64,2336,3,1,La Florida,Yes,No,No,Yes,Not New,No,No,No,No
i8478003948059,143000,60,2383,3,1,La Florida,No,Yes,No,Yes,Not New,No,No,Yes,No
i225003709584,129000,70,1843,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i15181003909164,129000,61,2115,3,1,La Florida,No,No,Yes,No,Not New,Yes,No,Yes,No
i23628003797235,158000,70,2257,2,1,La Florida,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i32796000000030,98000,55,1782,3,1,La Florida,No,No,No,Yes,Not New,No,No,No,No
i225003779471,125000,54,2315,3,1,La Florida,No,No,No,No,Not New,No,No,Yes,No
i6313003717879,165000,57,2895,3,1,La Florida,Yes,No,No,No,Not New,Yes,No,Yes,No
i6396003766484,150000,75,2000,4,1,La Florida,Yes,No,No,No,Not New,No,No,Yes,No
i6313003583913,171000,65,2631,3,1,La Florida,No,No,No,No,Not New,Yes,No,Yes,No
i26096003985040,97000,55,1764,3,1,La Florida,No,No,No,Yes,Not New,No,No,Yes,No
i12224003964390,202841,72,2817,2,2,Can Serra,Yes,No,Yes,No,New,Yes,No,Yes,No
i10507003984175,324000,114,2842,3,2,Santa Eulàlia,Yes,No,Yes,No,New,Yes,No,Yes,Yes
i5055003791158,404000,92,4391,3,2,Santa Eulàlia,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i5055003835511,399000,106,3764,4,2,Santa Eulàlia,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i5055003982299,345000,78,4423,2,2,Santa Eulàlia,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i5055003835501,345000,90,3833,3,2,Santa Eulàlia,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i5055003791154,285000,71,4014,2,1,Santa Eulàlia,Yes,Yes,Yes,No,New,No,No,Yes,No
i5055003791164,490000,101,4851,3,2,Santa Eulàlia,Yes,Yes,Yes,No,New,Yes,No,Yes,No
i4087003772848,59000,75,787,1,1,Santa Eulàlia,Yes,No,No,Yes,Not New,No,No,Yes,No
i11837003952752,338000,88,3841,3,1,Centre,Yes,No,Yes,No,New,Yes,No,Yes,No
i11837003952767,275000,70,3929,3,1,Centre,Yes,No,Yes,No,New,Yes,No,Yes,No
i11837003952735,269000,86,3128,3,1,Centre,Yes,No,Yes,No,New,No,No,Yes,No
i11837003952786,259000,70,3700,3,1,Centre,Yes,No,Yes,No,New,Yes,No,Yes,No
i11837003952742,255000,70,3643,3,1,Centre,Yes,No,Yes,No,New,Yes,No,Yes,No
i11837003970703,218000,60,3633,2,1,Centre,Yes,No,Yes,No,New,Yes,No,Yes,No
i32368000000020,130000,73,1781,3,1,La salut,No,No,Yes,No,Not New,No,No,No,No
i9912003958919,139000,74,1878,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i15516003958086,139000,74,1878,3,1,La salut,Yes,No,Yes,No,New,No,No,Yes,No
i3492002797542,160000,75,2133,3,1,La salut,No,Yes,Yes,No,Not New,No,No,No,No
i12526003971846,153000,76,2013,3,1,La salut,No,No,No,No,Not New,Yes,No,Yes,No
i20830003934180,167800,80,2098,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i9260000035024,131000,82,1598,3,1,La salut,No,No,No,Yes,Not New,No,No,No,No
i32368000000011,119800,66,1815,3,1,La salut,No,No,Yes,No,Not New,No,No,No,No
i29412000000536,126000,81,1556,3,1,La salut,No,No,Yes,No,Not New,No,No,No,No
i5329003959220,139000,74,1878,4,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,Yes
i9912003958919,139000,74,1878,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i15516003958086,139000,74,1878,3,1,La salut,Yes,No,Yes,No,New,No,No,Yes,No
i3888003964888,145000,70,2071,3,1,La salut,No,No,No,No,Not New,No,No,No,No
i3492002797546,145000,75,1933,3,1,La salut,No,No,Yes,No,Not New,No,No,No,No
i3492002797542,160000,75,2133,3,1,La salut,No,Yes,Yes,No,Not New,No,No,No,No
i14073003823023,145000,85,1706,3,1,La salut,No,No,No,Yes,Not New,No,No,No,No
i3888003967061,178000,83,2145,3,1,La salut,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i4901000000014,185000,83,2229,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i586003694023,115000,65,1769,3,1,La salut,No,No,No,Yes,Not New,Yes,No,Yes,No
i20830003883100,118000,80,1475,3,1,La salut,No,No,No,No,Not New,No,No,Yes,No
i9260000035016,141000,73,1932,3,1,La salut,No,No,No,Yes,Not New,No,No,No,No
i20830003934292,138850,70,1984,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i609003954500,128000,79,1620,3,1,La salut,No,No,No,No,Not New,Yes,No,Yes,Yes
i9260000032832,110500,74,1493,3,1,La salut,No,No,No,Yes,Not New,No,No,Yes,No
i609003954500,128000,79,1620,3,1,La salut,No,No,No,No,Not New,Yes,No,Yes,Yes
i4190003946385,131000,83,1578,3,1,La salut,No,No,No,Yes,Not New,No,No,Yes,No
i8116003798893,152000,90,1689,3,1,La salut,No,No,Yes,No,Not New,No,No,No,No
i29412000000512,135000,81,1667,2,1,La salut,No,No,No,No,Not New,No,No,No,No
i20830003750819,118000,86,1372,4,1,La salut,No,No,Yes,Yes,Not New,No,No,Yes,No
i28556003985814,120000,80,1500,3,1,La salut,Yes,No,Yes,No,Not New,No,No,Yes,No
i9746003910762,120000,89,1348,3,1,La salut,No,No,No,Yes,Not New,No,No,No,No
i609003954500,128000,79,1620,3,1,La salut,No,No,No,No,Not New,Yes,No,Yes,Yes
i4190003946385,131000,83,1578,3,1,La salut,No,No,No,Yes,Not New,No,No,Yes,No
i29412000000512,135000,81,1667,2,1,La salut,No,No,No,No,Not New,No,No,No,No
i3318003920966,119500,87,1374,3,1,La salut,No,Yes,No,Yes,Not New,No,No,Yes,No
i28201003945978,121000,66,1833,3,1,La salut,Yes,No,Yes,No,Not New,No,No,No,No
i28556003849180,110000,90,1222,4,1,La salut,No,No,Yes,No,Not New,No,No,Yes,No
i8273003763204,100000,58,1724,2,1,La salut,No,No,No,Yes,Not New,No,No,Yes,No
i18986003827993,109000,60,1817,3,1,La salut,No,No,No,Yes,Not New,No,No,Yes,No
i6301003608603,99900,55,1816,2,1,La salut,No,No,No,No,Not New,Yes,No,Yes,No
i2630003743193,52000,40,1300,2,1,La salut,No,No,No,No,Not New,No,No,No,No
i2630003725067,46000,34,1353,2,2,La salut,No,No,No,No,Not New,No,No,No,No
i2630003743193,52000,40,1300,2,1,La salut,No,No,No,No,Not New,No,No,No,No
i28426003987822,165000,77,2143,3,1,Llefià,Yes,Yes,Yes,No,Not New,No,No,Yes,No
i3425003987340,165000,71,2324,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i28428000000111,165000,77,2143,3,1,Llefià,No,No,Yes,Yes,Not New,No,No,No,No
i3888003981290,174000,90,1933,4,1,Llefià,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i4492003980917,175000,81,2160,4,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i23591003976976,155000,76,2039,4,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i4190003946414,136500,70,1950,3,1,Llefià,No,No,No,Yes,Not New,No,No,Yes,No
i23591003976976,155000,76,2039,4,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i32999000000034,156000,70,2229,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,No,No
i29412000000552,157000,68,2309,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,No,No
i29247003981677,141000,63,2238,3,1,Llefià,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i3923002879814,167160,75,2229,3,1,Llefià,Yes,No,No,No,Not New,No,No,No,No
i3888003981290,174000,90,1933,4,1,Llefià,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i32368000000063,180000,76,2368,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,No,No
i21552003980979,149000,81,1840,3,1,Llefià,No,No,No,No,Not New,Yes,No,Yes,No
i4492003980917,175000,81,2160,4,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i15516003984586,167000,75,2227,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,Yes,No
i32999000000036,165000,65,2538,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,No,No
i11534003884307,156000,67,2328,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,Yes,No
i29412000000553,165900,75,2212,3,1,Llefià,Yes,No,No,No,Not New,No,No,No,No
i32999000000036,165000,65,2538,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,No,No
i29412000000553,165900,75,2212,3,1,Llefià,Yes,No,No,No,Not New,No,No,No,No
i23591003979664,145000,81,1790,2,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i14939003934634,149000,68,2191,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i23591003983510,145000,55,2636,2,1,Llefià,No,No,Yes,No,Not New,Yes,No,Yes,No
i11817002440797,141000,68,2074,3,1,Llefià,Yes,No,Yes,Yes,Not New,No,No,No,No
i14168003977010,158000,84,1881,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,Yes
i29412000000555,169000,80,2113,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,No,No
i13132003977448,172260,86,2003,3,1,Llefià,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i586003716225,129000,75,1720,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,Yes,No
i3425002923084,136000,80,1700,3,1,Llefià,No,No,No,Yes,Not New,No,No,Yes,No
i18958003915212,129000,70,1843,3,1,Llefià,Yes,No,No,No,Not New,No,No,Yes,No
i9260000029571,136500,70,1950,3,1,Llefià,No,No,No,Yes,Not New,No,No,Yes,No
i11568003954660,135000,70,1929,2,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i15516003968023,138000,81,1704,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,Yes,No
i23181000000008,140000,75,1867,3,1,Llefià,No,No,Yes,No,Not New,No,No,No,No
i15516003900409,145000,81,1790,2,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i18274000003992,143900,70,2056,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,No,No
i4541003928542,145000,74,1959,3,1,Llefià,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i28034003821645,132000,75,1760,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i11568003954660,135000,70,1929,2,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i15516003968023,138000,81,1704,3,1,Llefià,Yes,No,No,Yes,Not New,No,No,Yes,No
i23181000000008,140000,75,1867,3,1,Llefià,No,No,Yes,No,Not New,No,No,No,No
i12526003928659,128000,100,1280,3,1,Llefià,No,No,Yes,No,Not New,Yes,No,Yes,No
i19100003974746,132000,69,1913,3,1,Llefià,Yes,No,Yes,No,Not New,No,No,Yes,No
i23591003974651,132000,69,1913,3,1,Llefià,Yes,Yes,Yes,No,Not New,No,No,Yes,No
i4541003928542,145000,74,1959,3,1,Llefià,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i14832000000844,129000,96,1344,1,1,Llefià,No,No,Yes,No,Not New,Yes,No,Yes,No
i4087003943929,119500,87,1374,3,1,Llefià,No,No,No,Yes,Not New,No,No,Yes,No
i12526003928659,128000,100,1280,3,1,Llefià,No,No,Yes,No,Not New,Yes,No,Yes,No
